Datos Medidos,Datos Predichos
38.0,38.93333333333334
37.0,39.266666666666666
36.0,39.733333333333334
37.0,39.266666666666666
38.0,38.8
37.0,38.733333333333334
37.0,38.666666666666664
38.0,38.666666666666664
38.0,38.93333333333334
40.0,39.266666666666666
40.0,39.0
38.0,38.93333333333333
40.0,39.4
38.0,39.13333333333333
38.0,39.0
36.0,38.93333333333334
37.0,38.53333333333333
38.0,38.6
38.0,38.46666666666667
39.0,37.86666666666667
42.0,38.06666666666667
38.0,38.333333333333336
43.0,38.86666666666667
41.0,39.0
41.0,38.86666666666667
45.0,38.53333333333333
38.0,38.93333333333333
39.0,38.93333333333333
45.0,38.93333333333333
41.0,38.86666666666667
42.0,39.666666666666664
46.0,39.0
51.0,39.53333333333333
48.0,39.46666666666667
46.0,42.666666666666664
40.0,43.8
41.0,42.266666666666666
42.0,44.266666666666666
38.0,43.4
38.0,40.6
42.0,39.333333333333336
41.0,39.86666666666667
39.0,39.4
40.0,39.733333333333334
40.0,39.666666666666664
40.0,40.86666666666667
42.0,39.46666666666667
43.0,39.266666666666666
46.0,39.93333333333333
48.0,40.53333333333333
50.0,40.666666666666664
52.0,41.53333333333333
53.0,45.2
53.0,45.0
43.0,44.0
36.0,41.8
39.0,41.4
39.0,40.6
39.0,40.733333333333334
46.0,40.666666666666664
45.0,40.53333333333333
40.0,40.333333333333336
38.0,40.0
39.0,40.13333333333333
40.0,39.666666666666664
38.0,39.8
41.0,39.333333333333336
39.0,39.666666666666664
38.0,39.53333333333333
40.0,39.266666666666666
38.0,39.2
38.0,38.86666666666667
39.0,39.46666666666667
41.0,39.666666666666664
40.0,40.46666666666667
49.0,40.06666666666667
49.0,40.8
49.0,41.2
41.0,41.666666666666664
43.0,41.13333333333333
44.0,40.6
43.0,41.86666666666667
46.0,41.266666666666666
47.0,41.333333333333336
46.0,40.46666666666667
42.0,40.13333333333333
37.0,40.53333333333333
46.0,40.733333333333334
44.0,41.13333333333333
40.0,40.86666666666667
39.0,40.53333333333333
46.0,40.53333333333333
41.0,40.0
42.0,40.0
39.0,40.333333333333336
39.0,40.333333333333336
39.0,40.93333333333333
42.0,41.93333333333333
51.0,41.86666666666667
47.0,43.53333333333333
39.0,42.6
44.0,41.8
42.0,41.8
51.0,42.06666666666667
47.0,41.8
45.0,41.4
47.0,41.06666666666667
45.0,41.2
39.0,41.13333333333333
38.0,40.8
39.0,40.8
40.0,40.86666666666667
40.0,41.06666666666667
39.0,40.8
39.0,40.4
40.0,39.93333333333333
39.0,39.8
43.0,40.06666666666667
43.0,40.333333333333336
46.0,40.333333333333336
64.0,40.8
42.0,52.0
50.0,43.666666666666664
47.0,43.6
50.0,43.333333333333336
46.0,44.53333333333333
52.0,44.4
51.0,42.733333333333334
51.0,42.666666666666664
49.0,42.53333333333333
42.0,42.2
47.0,42.0
48.0,42.53333333333333
44.0,42.13333333333333
45.0,41.6
45.0,41.6
43.0,41.53333333333333
50.0,42.13333333333333
47.0,42.333333333333336
50.0,42.733333333333334
52.0,42.733333333333334
51.0,42.93333333333333
42.0,42.666666666666664
56.0,42.93333333333333
50.0,43.2
53.0,43.2
54.0,42.53333333333333
47.0,43.333333333333336
44.0,42.93333333333333
45.0,42.0
37.0,41.733333333333334
42.0,41.53333333333333
49.0,41.93333333333334
46.0,41.733333333333334
51.0,41.2
49.0,41.2
48.0,41.06666666666666
45.0,41.333333333333336
42.0,41.4
48.0,40.86666666666667
47.0,40.733333333333334
51.0,41.0
49.0,41.0
48.0,40.666666666666664
64.0,41.333333333333336
55.0,41.4
42.0,42.266666666666666
66.0,41.8
65.0,42.93333333333334
63.0,43.46666666666667
58.0,45.666666666666664
52.0,43.666666666666664
45.0,42.86666666666667
42.0,41.93333333333334
47.0,41.266666666666666
52.0,41.13333333333333
57.0,41.2
52.0,41.4
49.0,41.93333333333333
49.0,41.46666666666667
44.0,41.13333333333333
40.0,40.86666666666667
46.0,41.06666666666667
45.0,41.13333333333333
47.0,41.4
46.0,41.93333333333334
45.0,41.666666666666664
41.0,41.6
40.0,41.8
43.0,41.333333333333336
59.0,41.6
59.0,42.13333333333333
47.0,41.6
47.0,41.06666666666667
44.0,40.86666666666667
36.0,41.333333333333336
35.0,40.666666666666664
37.0,40.53333333333333
